destination region	source region	descendant tips	source node	# descendants	variable	value	file	cumsum
GA	NON_GA	['|GA-EHC-055C', 'hCoV-19/USA/GA-UW-MAYO62/2020|EPI_ISL_500514|2020-03-18', '|GA-EHC-109E', '|GA-EHC-115L', '|GA-EHC-114K', 'hCoV-19/USA/GA-CDC-8816/2020|EPI_ISL_452120|2020-03-21', '|GA-EHC-110F', '|GA-EHC-041O', '|GA-EHC-112H', 'hCoV-19/USA/GA-QDX-581/2020|EPI_ISL_571292|2020-03-18', '|GA-EHC-016P']	NODE_0004022	11	date_midbranch	2020.1565419667634	92_refined_importations	5
GA	NON_GA	['hCoV-19/USA/GA-QDX-2379/2020|EPI_ISL_604693|2020-03-16', 'hCoV-19/USA/GA-QDX-2421/2020|EPI_ISL_604696|2020-03-16', 'hCoV-19/USA/GA-QDX-2511/2020|EPI_ISL_604780|2020-03-13', 'hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15', '|GA-EHC-031E', 'hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18', 'hCoV-19/USA/GA-QDX-575/2020|EPI_ISL_571287|2020-03-17']	NODE_0000282	7	date_midbranch	2020.1577181287626	92_refined_importations	6
GA	NON_GA	['|GA-EHC-064L', 'hCoV-19/USA/GA_1621/2020|EPI_ISL_424858|2020-03-04']	NODE_0002899	2	date_midbranch	2020.1653005469486	92_refined_importations	7
GA	NON_GA	['hCoV-19/USA/GA-QDX-2426/2020|EPI_ISL_604698|2020-03-16']	NODE_0003487	1	date_midbranch	2020.177595628915	92_refined_importations	8
GA	NON_GA	['hCoV-19/USA/GA-USAFSAM-S102/2020|EPI_ISL_812330|2020-03-22']	NODE_0003577	1	date_midbranch	2020.1852298912008	92_refined_importations	9
GA	NON_GA	['hCoV-19/USA/GA-QDX-2209/2020|EPI_ISL_604528|2020-03-15']	NODE_0004414	1	date_midbranch	2020.1939844804424	92_refined_importations	10
GA	NON_GA	['|GA-EHC-034H', '|GA-EHC-049W']	NODE_0004285	2	date_midbranch	2020.197021773744	92_refined_importations	11
GA	NON_GA	['hCoV-19/USA/GA-QDX-684/2020|EPI_ISL_571429|2020-03-17']	NODE_0003891	1	date_midbranch	2020.19973633996	92_refined_importations	12
GA	NON_GA	['|GA-EHC-121R']	NODE_0004447	1	date_midbranch	2020.202120547656	92_refined_importations	13
GA	NON_GA	['|GA-EHC-118O']	NODE_0004672	1	date_midbranch	2020.2172484636972	92_refined_importations	14
GA	NON_GA	['hCoV-19/USA/GA-QDX-2558/2020|EPI_ISL_604782|2020-03-14', '|GA-EHC-036J', 'hCoV-19/USA/GA_1299/2020|EPI_ISL_420787|2020-03-03', '|GA-EHC-069Q', 'hCoV-19/USA/GA_2741/2020|EPI_ISL_419556|2020-02-29', 'hCoV-19/USA/GA_2742/2020|EPI_ISL_419557|2020-02-29']	NODE_0001895	6	date_midbranch	2020.089212955544	66_refined_importations	1
GA	NON_GA	['hCoV-19/USA/GA-QDX-2150/2020|EPI_ISL_604450|2020-03-14', 'hCoV-19/USA/GA-QDX-2158/2020|EPI_ISL_604451|2020-03-14', 'hCoV-19/USA/GA_1445/2020|EPI_ISL_420788|2020-03-04', '|GA-EHC-038L', 'hCoV-19/USA/GA-QDX-2259/2020|EPI_ISL_604531|2020-03-13', '|GA-EHC-108D', 'hCoV-19/USA/GA-QDX-2553/2020|EPI_ISL_604781|2020-03-14', 'hCoV-19/USA/GA-CDC-8427/2020|EPI_ISL_594456|2020-03-06', '|GA-EHC-060H', '|GA-EHC-042P', 'hCoV-19/USA/GA_1847/2020|EPI_ISL_424859|2020-03-05', '|GA-EHC-037K', 'hCoV-19/USA/GA-QDX-2443/2020|EPI_ISL_604778|2020-03-13', 'hCoV-19/USA/GA_2070/2020|EPI_ISL_426417|2020-03-07', 'hCoV-19/USA/GA-QDX-2461/2020|EPI_ISL_604779|2020-03-14', 'hCoV-19/USA/GA_1320/2020|EPI_ISL_420786|2020-03-03', 'hCoV-19/USA/GA_2118/2020|EPI_ISL_424861|2020-03-08', '|GA-EHC-018R', '|GA-EHC-035I', 'hCoV-19/USA/GA_2343/2020|EPI_ISL_424864|2020-03-10', 'hCoV-19/USA/GA-QDX-53/2020|EPI_ISL_467849|2020-03-13', 'hCoV-19/USA/GA-QDX-2196/2020|EPI_ISL_604527|2020-03-13', 'hCoV-19/USA/GA-CDC-2059/2020|EPI_ISL_452125|2020-03-07', '|GA-EHC-040N', '|GA-EHC-111G', 'hCoV-19/USA/GA-QDX-579/2020|EPI_ISL_571290|2020-03-16', '|GA-EHC-113J', 'hCoV-19/USA/GA-QDX-2115/2020|EPI_ISL_604449|2020-03-14', 'hCoV-19/USA/GA-QDX-2442/2020|EPI_ISL_604777|2020-03-13', '|GA-EHC-097S', '|GA-EHC-022V', 'hCoV-19/USA/GA-QDX-578/2020|EPI_ISL_571289|2020-03-17', '|GA-EHC-009I', 'hCoV-19/USA/GA-QDX-2425/2020|EPI_ISL_604697|2020-03-16', 'hCoV-19/USA/GA-QDX-582/2020|EPI_ISL_571293|2020-03-17', 'hCoV-19/USA/GA-QDX-1742/2020|EPI_ISL_604025|2020-03-16', '|GA-EHC-044R', '|GA-EHC-043Q', 'hCoV-19/USA/GA-QDX-2420/2020|EPI_ISL_604695|2020-03-16', 'hCoV-19/USA/GA-QDX-2571/2020|EPI_ISL_604931|2020-03-14', '|GA-EHC-054B', 'hCoV-19/USA/GA-QDX-594/2020|EPI_ISL_571295|2020-03-18', '|GA-EHC-023W', '|GA-EHC-052Z', 'hCoV-19/USA/GA-UW-MAYO64/2020|EPI_ISL_500515|2020-03-22', '|GA-EHC-051Y', '|GA-EHC-048V', 'hCoV-19/USA/GA-UW-MAYO63/2020|EPI_ISL_501074|2020-03-20', 'hCoV-19/USA/GA-QDX-1771/2020|EPI_ISL_604027|2020-03-16', 'hCoV-19/USA/GA-QDX-2219/2020|EPI_ISL_604529|2020-03-15', '|GA-EHC-033G', 'hCoV-19/USA/GA-QDX-1717/2020|EPI_ISL_604024|2020-03-16', 'hCoV-19/USA/GA-QDX-2367/2020|EPI_ISL_604692|2020-03-16', '|GA-EHC-086H', '|GA-EHC-080B', '|GA-EHC-032F', 'hCoV-19/USA/GA-QDX-2388/2020|EPI_ISL_604694|2020-03-16', '|GA-EHC-117N', 'hCoV-19/USA/GA-UW-MAYO61/2020|EPI_ISL_500513|2020-03-17', 'hCoV-19/USA/GA-QDX-597/2020|EPI_ISL_571296|2020-03-17', 'hCoV-19/USA/GA-QDX-1938/2020|EPI_ISL_604222|2020-03-13', '|GA-EHC-047U', 'hCoV-19/USA/GA-QDX-116/2020|EPI_ISL_467846|2020-03-13', 'hCoV-19/USA/GA-QDX-577/2020|EPI_ISL_571288|2020-03-18', 'hCoV-19/USA/GA-QDX-122/2020|EPI_ISL_467847|2020-03-13', 'hCoV-19/USA/GA-QDX-152/2020|EPI_ISL_467848|2020-03-13', 'hCoV-19/USA/GA-QDX-115/2020|EPI_ISL_467845|2020-03-13', '|GA-EHC-053A', 'hCoV-19/USA/GA-QDX-580/2020|EPI_ISL_571291|2020-03-18', '|GA-EHC-030D']	NODE_0000737	70	date_midbranch	2020.1106503035776	66_refined_importations	2
GA	NON_GA	['|GA-EHC-083E']	NODE_0004060	1	date_midbranch	2020.1330275529367	66_refined_importations	3
GA	NON_GA	['|GA-EHC-119P', '|GA-EHC-050X', 'hCoV-19/USA/GA-QDX-1762/2020|EPI_ISL_604026|2020-03-16']	NODE_0004728	3	date_midbranch	2020.1455568094875	66_refined_importations	4
GA	NON_GA	['hCoV-19/USA/GA_1621/2020|EPI_ISL_424858|2020-03-04', '|GA-EHC-064L']	NODE_0001974	2	date_midbranch	2020.1653005469486	66_refined_importations	5
GA	NON_GA	['hCoV-19/USA/GA-QDX-2379/2020|EPI_ISL_604693|2020-03-16', 'hCoV-19/USA/GA-QDX-2421/2020|EPI_ISL_604696|2020-03-16', '|GA-EHC-031E', 'hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15', 'hCoV-19/USA/GA-QDX-2511/2020|EPI_ISL_604780|2020-03-13', 'hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18', 'hCoV-19/USA/GA-QDX-575/2020|EPI_ISL_571287|2020-03-17']	NODE_0000410	7	date_midbranch	2020.169398907604	66_refined_importations	6
GA	NON_GA	['|GA-EHC-115L', '|GA-EHC-114K', 'hCoV-19/USA/GA-CDC-8816/2020|EPI_ISL_452120|2020-03-21', '|GA-EHC-055C', 'hCoV-19/USA/GA-UW-MAYO62/2020|EPI_ISL_500514|2020-03-18', '|GA-EHC-109E', '|GA-EHC-112H', '|GA-EHC-041O', 'hCoV-19/USA/GA-QDX-581/2020|EPI_ISL_571292|2020-03-18', '|GA-EHC-110F', '|GA-EHC-121R', '|GA-EHC-016P']	NODE_0004073	12	date_midbranch	2020.1707650278227	66_refined_importations	7
GA	NON_GA	['hCoV-19/USA/GA-QDX-2426/2020|EPI_ISL_604698|2020-03-16']	NODE_0003665	1	date_midbranch	2020.1772939276184	66_refined_importations	8
GA	NON_GA	['hCoV-19/USA/GA-USAFSAM-S102/2020|EPI_ISL_812330|2020-03-22']	NODE_0003711	1	date_midbranch	2020.1843509072592	66_refined_importations	9
GA	NON_GA	['hCoV-19/USA/GA-QDX-2209/2020|EPI_ISL_604528|2020-03-15']	NODE_0004239	1	date_midbranch	2020.1939532748504	66_refined_importations	10
GA	NON_GA	['|GA-EHC-034H', '|GA-EHC-049W']	NODE_0004506	2	date_midbranch	2020.1970747964087	66_refined_importations	11
GA	NON_GA	['hCoV-19/USA/GA-QDX-684/2020|EPI_ISL_571429|2020-03-17']	NODE_0003986	1	date_midbranch	2020.199919645872	66_refined_importations	12
GA	NON_GA	['|GA-EHC-118O']	NODE_0004674	1	date_midbranch	2020.2184973497288	66_refined_importations	13
GA	NON_GA	['hCoV-19/USA/GA_1299/2020|EPI_ISL_420787|2020-03-03', '|GA-EHC-069Q', 'hCoV-19/USA/GA-QDX-2558/2020|EPI_ISL_604782|2020-03-14', '|GA-EHC-036J', 'hCoV-19/USA/GA_2741/2020|EPI_ISL_419556|2020-02-29', 'hCoV-19/USA/GA_2742/2020|EPI_ISL_419557|2020-02-29']	NODE_0000912	6	date_midbranch	2020.090132950814	50_refined_importations	1
GA	NON_GA	['|GA-EHC-083E']	NODE_0001994	1	date_midbranch	2020.1036495175479	50_refined_importations	2
GA	NON_GA	['hCoV-19/USA/GA-QDX-2150/2020|EPI_ISL_604450|2020-03-14', '|GA-EHC-060H', 'hCoV-19/USA/GA_1445/2020|EPI_ISL_420788|2020-03-04', '|GA-EHC-038L', '|GA-EHC-042P', 'hCoV-19/USA/GA_2343/2020|EPI_ISL_424864|2020-03-10', '|GA-EHC-018R', '|GA-EHC-035I', 'hCoV-19/USA/GA-QDX-2259/2020|EPI_ISL_604531|2020-03-13', 'hCoV-19/USA/GA-QDX-2443/2020|EPI_ISL_604778|2020-03-13', 'hCoV-19/USA/GA_1847/2020|EPI_ISL_424859|2020-03-05', 'hCoV-19/USA/GA-QDX-2461/2020|EPI_ISL_604779|2020-03-14', '|GA-EHC-037K', 'hCoV-19/USA/GA_2070/2020|EPI_ISL_426417|2020-03-07', 'hCoV-19/USA/GA_1320/2020|EPI_ISL_420786|2020-03-03', 'hCoV-19/USA/GA-CDC-8427/2020|EPI_ISL_594456|2020-03-06', 'hCoV-19/USA/GA-QDX-2158/2020|EPI_ISL_604451|2020-03-14', 'hCoV-19/USA/GA_2118/2020|EPI_ISL_424861|2020-03-08', 'hCoV-19/USA/GA-QDX-53/2020|EPI_ISL_467849|2020-03-13', '|GA-EHC-108D', 'hCoV-19/USA/GA-QDX-2553/2020|EPI_ISL_604781|2020-03-14', '|GA-EHC-040N', '|GA-EHC-111G', 'hCoV-19/USA/GA-QDX-2196/2020|EPI_ISL_604527|2020-03-13', 'hCoV-19/USA/GA-CDC-2059/2020|EPI_ISL_452125|2020-03-07', 'hCoV-19/USA/GA-QDX-579/2020|EPI_ISL_571290|2020-03-16', '|GA-EHC-113J', 'hCoV-19/USA/GA-QDX-2115/2020|EPI_ISL_604449|2020-03-14', 'hCoV-19/USA/GA-QDX-2442/2020|EPI_ISL_604777|2020-03-13', '|GA-EHC-097S', 'hCoV-19/USA/GA-QDX-578/2020|EPI_ISL_571289|2020-03-17', '|GA-EHC-054B', '|GA-EHC-044R', '|GA-EHC-043Q', 'hCoV-19/USA/GA-QDX-2425/2020|EPI_ISL_604697|2020-03-16', '|GA-EHC-009I', 'hCoV-19/USA/GA-QDX-582/2020|EPI_ISL_571293|2020-03-17', 'hCoV-19/USA/GA-QDX-1742/2020|EPI_ISL_604025|2020-03-16', 'hCoV-19/USA/GA-QDX-2571/2020|EPI_ISL_604931|2020-03-14', 'hCoV-19/USA/GA-QDX-2420/2020|EPI_ISL_604695|2020-03-16', '|GA-EHC-022V', 'hCoV-19/USA/GA-QDX-594/2020|EPI_ISL_571295|2020-03-18', '|GA-EHC-023W', '|GA-EHC-052Z', '|GA-EHC-048V', '|GA-EHC-051Y', 'hCoV-19/USA/GA-UW-MAYO64/2020|EPI_ISL_500515|2020-03-22', 'hCoV-19/USA/GA-UW-MAYO63/2020|EPI_ISL_501074|2020-03-20', 'hCoV-19/USA/GA-QDX-1771/2020|EPI_ISL_604027|2020-03-16', 'hCoV-19/USA/GA-QDX-2219/2020|EPI_ISL_604529|2020-03-15', '|GA-EHC-033G', 'hCoV-19/USA/GA-QDX-1717/2020|EPI_ISL_604024|2020-03-16', 'hCoV-19/USA/GA-QDX-2367/2020|EPI_ISL_604692|2020-03-16', '|GA-EHC-086H', '|GA-EHC-080B', '|GA-EHC-032F', 'hCoV-19/USA/GA-QDX-2388/2020|EPI_ISL_604694|2020-03-16', '|GA-EHC-117N', 'hCoV-19/USA/GA-UW-MAYO61/2020|EPI_ISL_500513|2020-03-17', 'hCoV-19/USA/GA-QDX-597/2020|EPI_ISL_571296|2020-03-17', 'hCoV-19/USA/GA-QDX-1938/2020|EPI_ISL_604222|2020-03-13', 'hCoV-19/USA/GA-QDX-577/2020|EPI_ISL_571288|2020-03-18', '|GA-EHC-053A', 'hCoV-19/USA/GA-QDX-152/2020|EPI_ISL_467848|2020-03-13', 'hCoV-19/USA/GA-QDX-115/2020|EPI_ISL_467845|2020-03-13', 'hCoV-19/USA/GA-QDX-122/2020|EPI_ISL_467847|2020-03-13', '|GA-EHC-047U', 'hCoV-19/USA/GA-QDX-116/2020|EPI_ISL_467846|2020-03-13', 'hCoV-19/USA/GA-QDX-580/2020|EPI_ISL_571291|2020-03-18', '|GA-EHC-030D']	NODE_0004557	70	date_midbranch	2020.1142944899714	50_refined_importations	3
GA	NON_GA	['|GA-EHC-119P', 'hCoV-19/USA/GA-QDX-1762/2020|EPI_ISL_604026|2020-03-16', '|GA-EHC-050X']	NODE_0002661	3	date_midbranch	2020.1449779327413	50_refined_importations	4
GA	NON_GA	['hCoV-19/USA/GA_1621/2020|EPI_ISL_424858|2020-03-04', '|GA-EHC-064L']	NODE_0001191	2	date_midbranch	2020.1653005469486	50_refined_importations	5
GA	NON_GA	['hCoV-19/USA/GA-QDX-2379/2020|EPI_ISL_604693|2020-03-16', 'hCoV-19/USA/GA-QDX-2421/2020|EPI_ISL_604696|2020-03-16', 'hCoV-19/USA/GA-QDX-2511/2020|EPI_ISL_604780|2020-03-13', '|GA-EHC-031E', 'hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15', 'hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18', 'hCoV-19/USA/GA-QDX-575/2020|EPI_ISL_571287|2020-03-17']	NODE_0004448	7	date_midbranch	2020.1669095945008	50_refined_importations	6
GA	NON_GA	['|GA-EHC-114K', 'hCoV-19/USA/GA-CDC-8816/2020|EPI_ISL_452120|2020-03-21', '|GA-EHC-109E', 'hCoV-19/USA/GA-UW-MAYO62/2020|EPI_ISL_500514|2020-03-18', '|GA-EHC-055C', '|GA-EHC-115L', '|GA-EHC-121R', '|GA-EHC-110F', 'hCoV-19/USA/GA-QDX-581/2020|EPI_ISL_571292|2020-03-18', '|GA-EHC-041O', '|GA-EHC-112H', '|GA-EHC-016P']	NODE_0002008	12	date_midbranch	2020.1684746429275	50_refined_importations	7
GA	NON_GA	['hCoV-19/USA/GA-QDX-2426/2020|EPI_ISL_604698|2020-03-16']	NODE_0000862	1	date_midbranch	2020.1741688886834	50_refined_importations	8
GA	NON_GA	['hCoV-19/USA/GA-USAFSAM-S102/2020|EPI_ISL_812330|2020-03-22']	NODE_0000759	1	date_midbranch	2020.1898907108825	50_refined_importations	9
GA	NON_GA	['hCoV-19/USA/GA-QDX-2209/2020|EPI_ISL_604528|2020-03-15']	NODE_0002194	1	date_midbranch	2020.1939629160825	50_refined_importations	10
GA	NON_GA	['|GA-EHC-034H', '|GA-EHC-049W']	NODE_0002254	2	date_midbranch	2020.1970747964087	50_refined_importations	11
GA	NON_GA	['hCoV-19/USA/GA-QDX-684/2020|EPI_ISL_571429|2020-03-17']	NODE_0003343	1	date_midbranch	2020.19973633996	50_refined_importations	12
GA	NON_GA	['|GA-EHC-118O']	NODE_0002517	1	date_midbranch	2020.2172484636972	50_refined_importations	13
GA	NON_GA	['hCoV-19/USA/GA-QDX-2558/2020|EPI_ISL_604782|2020-03-14', '|GA-EHC-036J', 'hCoV-19/USA/GA_1299/2020|EPI_ISL_420787|2020-03-03', '|GA-EHC-069Q', 'hCoV-19/USA/GA_2741/2020|EPI_ISL_419556|2020-02-29', 'hCoV-19/USA/GA_2742/2020|EPI_ISL_419557|2020-02-29']	NODE_0001214	6	date_midbranch	2020.0875299077218	68_refined_importations	1
GA	NON_GA	['|GA-EHC-083E']	NODE_0003190	1	date_midbranch	2020.0946910842597	68_refined_importations	2
GA	NON_GA	['hCoV-19/USA/GA-QDX-2150/2020|EPI_ISL_604450|2020-03-14', 'hCoV-19/USA/GA-CDC-8427/2020|EPI_ISL_594456|2020-03-06', '|GA-EHC-042P', '|GA-EHC-018R', 'hCoV-19/USA/GA_1445/2020|EPI_ISL_420788|2020-03-04', 'hCoV-19/USA/GA_2118/2020|EPI_ISL_424861|2020-03-08', '|GA-EHC-108D', '|GA-EHC-038L', '|GA-EHC-035I', 'hCoV-19/USA/GA-QDX-53/2020|EPI_ISL_467849|2020-03-13', 'hCoV-19/USA/GA-QDX-2158/2020|EPI_ISL_604451|2020-03-14', 'hCoV-19/USA/GA-QDX-2259/2020|EPI_ISL_604531|2020-03-13', 'hCoV-19/USA/GA_2343/2020|EPI_ISL_424864|2020-03-10', 'hCoV-19/USA/GA-QDX-2553/2020|EPI_ISL_604781|2020-03-14', 'hCoV-19/USA/GA_1847/2020|EPI_ISL_424859|2020-03-05', 'hCoV-19/USA/GA-QDX-2443/2020|EPI_ISL_604778|2020-03-13', '|GA-EHC-037K', 'hCoV-19/USA/GA-QDX-2461/2020|EPI_ISL_604779|2020-03-14', 'hCoV-19/USA/GA_2070/2020|EPI_ISL_426417|2020-03-07', 'hCoV-19/USA/GA_1320/2020|EPI_ISL_420786|2020-03-03', '|GA-EHC-060H', 'hCoV-19/USA/GA-QDX-2196/2020|EPI_ISL_604527|2020-03-13', 'hCoV-19/USA/GA-CDC-2059/2020|EPI_ISL_452125|2020-03-07', '|GA-EHC-040N', '|GA-EHC-111G', 'hCoV-19/USA/GA-QDX-579/2020|EPI_ISL_571290|2020-03-16', '|GA-EHC-113J', 'hCoV-19/USA/GA-QDX-2115/2020|EPI_ISL_604449|2020-03-14', 'hCoV-19/USA/GA-QDX-2442/2020|EPI_ISL_604777|2020-03-13', '|GA-EHC-097S', '|GA-EHC-022V', 'hCoV-19/USA/GA-QDX-594/2020|EPI_ISL_571295|2020-03-18', 'hCoV-19/USA/GA-QDX-578/2020|EPI_ISL_571289|2020-03-17', '|GA-EHC-054B', '|GA-EHC-044R', '|GA-EHC-043Q', 'hCoV-19/USA/GA-QDX-2571/2020|EPI_ISL_604931|2020-03-14', 'hCoV-19/USA/GA-QDX-2420/2020|EPI_ISL_604695|2020-03-16', 'hCoV-19/USA/GA-QDX-2425/2020|EPI_ISL_604697|2020-03-16', 'hCoV-19/USA/GA-QDX-582/2020|EPI_ISL_571293|2020-03-17', '|GA-EHC-009I', 'hCoV-19/USA/GA-QDX-1742/2020|EPI_ISL_604025|2020-03-16', '|GA-EHC-023W', '|GA-EHC-052Z', 'hCoV-19/USA/GA-UW-MAYO64/2020|EPI_ISL_500515|2020-03-22', '|GA-EHC-048V', 'hCoV-19/USA/GA-UW-MAYO63/2020|EPI_ISL_501074|2020-03-20', '|GA-EHC-051Y', 'hCoV-19/USA/GA-QDX-1771/2020|EPI_ISL_604027|2020-03-16', 'hCoV-19/USA/GA-QDX-2219/2020|EPI_ISL_604529|2020-03-15', '|GA-EHC-086H', '|GA-EHC-080B', '|GA-EHC-032F', '|GA-EHC-033G', 'hCoV-19/USA/GA-QDX-1717/2020|EPI_ISL_604024|2020-03-16', 'hCoV-19/USA/GA-QDX-2367/2020|EPI_ISL_604692|2020-03-16', 'hCoV-19/USA/GA-QDX-2388/2020|EPI_ISL_604694|2020-03-16', '|GA-EHC-117N', 'hCoV-19/USA/GA-UW-MAYO61/2020|EPI_ISL_500513|2020-03-17', 'hCoV-19/USA/GA-QDX-597/2020|EPI_ISL_571296|2020-03-17', 'hCoV-19/USA/GA-QDX-1938/2020|EPI_ISL_604222|2020-03-13', 'hCoV-19/USA/GA-QDX-116/2020|EPI_ISL_467846|2020-03-13', 'hCoV-19/USA/GA-QDX-122/2020|EPI_ISL_467847|2020-03-13', 'hCoV-19/USA/GA-QDX-152/2020|EPI_ISL_467848|2020-03-13', 'hCoV-19/USA/GA-QDX-115/2020|EPI_ISL_467845|2020-03-13', 'hCoV-19/USA/GA-QDX-580/2020|EPI_ISL_571291|2020-03-18', '|GA-EHC-047U', 'hCoV-19/USA/GA-QDX-577/2020|EPI_ISL_571288|2020-03-18', '|GA-EHC-053A', '|GA-EHC-030D']	NODE_0000524	70	date_midbranch	2020.0952381487698	68_refined_importations	3
GA	NON_GA	['|GA-EHC-119P', 'hCoV-19/USA/GA-QDX-1762/2020|EPI_ISL_604026|2020-03-16', '|GA-EHC-050X']	NODE_0003900	3	date_midbranch	2020.1434319420525	68_refined_importations	4
GA	NON_GA	['hCoV-19/USA/GA-QDX-2379/2020|EPI_ISL_604693|2020-03-16', 'hCoV-19/USA/GA-QDX-2421/2020|EPI_ISL_604696|2020-03-16', 'hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15', 'hCoV-19/USA/GA-QDX-2511/2020|EPI_ISL_604780|2020-03-13', '|GA-EHC-031E', 'hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18', 'hCoV-19/USA/GA-QDX-575/2020|EPI_ISL_571287|2020-03-17']	NODE_0000245	7	date_midbranch	2020.1511032988626	68_refined_importations	5
GA	NON_GA	['|GA-EHC-114K', '|GA-EHC-115L', 'hCoV-19/USA/GA-CDC-8816/2020|EPI_ISL_452120|2020-03-21', '|GA-EHC-109E', '|GA-EHC-055C', 'hCoV-19/USA/GA-UW-MAYO62/2020|EPI_ISL_500514|2020-03-18', 'hCoV-19/USA/GA-QDX-581/2020|EPI_ISL_571292|2020-03-18', '|GA-EHC-112H', '|GA-EHC-121R', '|GA-EHC-041O', '|GA-EHC-110F', '|GA-EHC-016P']	NODE_0003201	12	date_midbranch	2020.1523816620731	68_refined_importations	6
GA	NON_GA	['hCoV-19/USA/GA_1621/2020|EPI_ISL_424858|2020-03-04', '|GA-EHC-064L']	NODE_0001915	2	date_midbranch	2020.1653005469486	68_refined_importations	7
GA	NON_GA	['hCoV-19/USA/GA-QDX-2426/2020|EPI_ISL_604698|2020-03-16']	NODE_0002857	1	date_midbranch	2020.177595628915	68_refined_importations	8
GA	NON_GA	['hCoV-19/USA/GA-USAFSAM-S102/2020|EPI_ISL_812330|2020-03-22']	NODE_0000987	1	date_midbranch	2020.1884342879148	68_refined_importations	9
GA	NON_GA	['hCoV-19/USA/GA-QDX-2209/2020|EPI_ISL_604528|2020-03-15']	NODE_0003505	1	date_midbranch	2020.1939823084613	68_refined_importations	10
GA	NON_GA	['|GA-EHC-034H', '|GA-EHC-049W']	NODE_0003392	2	date_midbranch	2020.1970747964087	68_refined_importations	11
GA	NON_GA	['hCoV-19/USA/GA-QDX-684/2020|EPI_ISL_571429|2020-03-17']	NODE_0002783	1	date_midbranch	2020.19973633996	68_refined_importations	12
GA	NON_GA	['|GA-EHC-118O']	NODE_0003812	1	date_midbranch	2020.2175526608185	68_refined_importations	13
GA	NON_GA	['hCoV-19/USA/GA-QDX-2558/2020|EPI_ISL_604782|2020-03-14', '|GA-EHC-036J', 'hCoV-19/USA/GA_1299/2020|EPI_ISL_420787|2020-03-03', '|GA-EHC-069Q', 'hCoV-19/USA/GA_2741/2020|EPI_ISL_419556|2020-02-29', 'hCoV-19/USA/GA_2742/2020|EPI_ISL_419557|2020-02-29']	NODE_0003623	6	date_midbranch	2020.0888795980966	57_refined_importations	1
GA	NON_GA	['|GA-EHC-083E']	NODE_0002118	1	date_midbranch	2020.0947293923666	57_refined_importations	2
